UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1474497322,9/21/2016 12:00:00 AM,12:35:22,765.08,58,30.41,84,336.49,5.62,06:11:00,18:20:00
1474497021,9/21/2016 12:00:00 AM,12:30:21,665.41,59,30.41,84,327.3,5.62,06:11:00,18:20:00
1474496720,9/21/2016 12:00:00 AM,12:25:20,1108.61,59,30.41,83,107.91,3.37,06:11:00,18:20:00
1474496423,9/21/2016 12:00:00 AM,12:20:23,378.54,58,30.41,85,53.97,5.62,06:11:00,18:20:00
1474496121,9/21/2016 12:00:00 AM,12:15:21,940.75,57,30.41,87,359.65,6.75,06:11:00,18:20:00
1474495821,9/21/2016 12:00:00 AM,12:10:21,934.38,57,30.41,90,43.83,9,06:11:00,18:20:00
1474495520,9/21/2016 12:00:00 AM,12:05:20,568.17,58,30.42,89,13.01,4.5,06:11:00,18:20:00
1474495221,9/21/2016 12:00:00 AM,12:00:21,1009.24,57,30.42,89,11.98,2.25,06:11:00,18:20:00
1474494923,9/21/2016 12:00:00 AM,11:55:23,1262.87,58,30.42,93,20.73,5.62,06:11:00,18:20:00
1474494618,9/21/2016 12:00:00 AM,11:50:18,733.23,59,30.42,84,85.69,6.75,06:11:00,18:20:00
1474494323,9/21/2016 12:00:00 AM,11:45:23,913.42,58,30.42,83,0.42,7.87,06:11:00,18:20:00
1474494021,9/21/2016 12:00:00 AM,11:40:21,808.82,58,30.42,84,31.13,9,06:11:00,18:20:00
1474493721,9/21/2016 12:00:00 AM,11:35:21,929.28,58,30.42,85,35.43,11.25,06:11:00,18:20:00
1474493421,9/21/2016 12:00:00 AM,11:30:21,792.79,58,30.42,86,144.5,12.37,06:11:00,18:20:00
1474493118,9/21/2016 12:00:00 AM,11:25:18,516.86,59,30.43,86,287.64,6.75,06:11:00,18:20:00
1474492821,9/21/2016 12:00:00 AM,11:20:21,1203.23,59,30.42,84,34.3,11.25,06:11:00,18:20:00
1474492520,9/21/2016 12:00:00 AM,11:15:20,991.51,59,30.43,82,214.18,2.25,06:11:00,18:20:00
1474492224,9/21/2016 12:00:00 AM,11:10:24,1076.8,59,30.43,79,319.03,5.62,06:11:00,18:20:00
1474491921,9/21/2016 12:00:00 AM,11:05:21,1026.84,59,30.43,82,15.05,10.12,06:11:00,18:20:00
1474491304,9/21/2016 12:00:00 AM,10:55:04,1030.37,58,30.43,84,48.57,12.37,06:11:00,18:20:00
1474491002,9/21/2016 12:00:00 AM,10:50:02,613.26,58,30.43,85,103.07,5.62,06:11:00,18:20:00
1474490707,9/21/2016 12:00:00 AM,10:45:07,916.01,58,30.43,84,48.4,9,06:11:00,18:20:00
1474490407,9/21/2016 12:00:00 AM,10:40:07,1111.97,58,30.43,83,49.13,12.37,06:11:00,18:20:00
1474490108,9/21/2016 12:00:00 AM,10:35:08,1004.93,58,30.43,86,48.21,4.5,06:11:00,18:20:00
1474489802,9/21/2016 12:00:00 AM,10:30:02,525.08,58,30.43,86,36.56,6.75,06:11:00,18:20:00
1474489507,9/21/2016 12:00:00 AM,10:25:07,962.54,58,30.43,86,64.85,6.75,06:11:00,18:20:00
1474489202,9/21/2016 12:00:00 AM,10:20:02,938.04,58,30.42,84,35.98,10.12,06:11:00,18:20:00
1474488917,9/21/2016 12:00:00 AM,10:15:17,960.47,58,30.42,85,110.83,9,06:11:00,18:20:00
1474488608,9/21/2016 12:00:00 AM,10:10:08,902.96,58,30.42,84,41.89,6.75,06:11:00,18:20:00
1474488005,9/21/2016 12:00:00 AM,10:00:05,869.13,57,30.43,84,59.41,10.12,06:11:00,18:20:00
1474487705,9/21/2016 12:00:00 AM,09:55:05,859.83,57,30.43,86,48.3,4.5,06:11:00,18:20:00
1474487403,9/21/2016 12:00:00 AM,09:50:03,851.04,57,30.43,87,26.37,3.37,06:11:00,18:20:00
1474487104,9/21/2016 12:00:00 AM,09:45:04,837.37,57,30.43,87,0.11,4.5,06:11:00,18:20:00
1474486805,9/21/2016 12:00:00 AM,09:40:05,628.18,57,30.43,88,221.06,3.37,06:11:00,18:20:00
1474486505,9/21/2016 12:00:00 AM,09:35:05,866.73,56,30.43,88,75.26,3.37,06:11:00,18:20:00
1474486206,9/21/2016 12:00:00 AM,09:30:06,798.44,56,30.43,89,313.97,7.87,06:11:00,18:20:00
1474485903,9/21/2016 12:00:00 AM,09:25:03,516.63,56,30.43,90,80.47,2.25,06:11:00,18:20:00
1474485608,9/21/2016 12:00:00 AM,09:20:08,796.21,56,30.43,88,32.81,4.5,06:11:00,18:20:00
1474485307,9/21/2016 12:00:00 AM,09:15:07,731.54,56,30.42,88,49.44,3.37,06:11:00,18:20:00
1474485003,9/21/2016 12:00:00 AM,09:10:03,714.72,56,30.42,89,74.46,9,06:11:00,18:20:00
1474484704,9/21/2016 12:00:00 AM,09:05:04,616.52,55,30.42,90,52.84,6.75,06:11:00,18:20:00
1474484404,9/21/2016 12:00:00 AM,09:00:04,502.09,55,30.42,90,105.53,7.87,06:11:00,18:20:00
1474484104,9/21/2016 12:00:00 AM,08:55:04,654.18,55,30.43,92,7.37,4.5,06:11:00,18:20:00
1474483803,9/21/2016 12:00:00 AM,08:50:03,397.06,55,30.43,92,55.55,1.12,06:11:00,18:20:00
1474483505,9/21/2016 12:00:00 AM,08:45:05,645.65,55,30.42,92,44.31,4.5,06:11:00,18:20:00
1474483204,9/21/2016 12:00:00 AM,08:40:04,406.39,55,30.42,90,336.6,6.75,06:11:00,18:20:00
1474482903,9/21/2016 12:00:00 AM,08:35:03,410.91,55,30.42,90,1.27,5.62,06:11:00,18:20:00
1474482605,9/21/2016 12:00:00 AM,08:30:05,572.3,55,30.42,90,18.82,7.87,06:11:00,18:20:00
1474482304,9/21/2016 12:00:00 AM,08:25:04,542.18,54,30.42,91,92.25,3.37,06:11:00,18:20:00
1474482004,9/21/2016 12:00:00 AM,08:20:04,521.7,54,30.41,94,65.83,10.12,06:11:00,18:20:00
1474481707,9/21/2016 12:00:00 AM,08:15:07,470.13,54,30.41,92,61.29,4.5,06:11:00,18:20:00
1474481403,9/21/2016 12:00:00 AM,08:10:03,374.15,55,30.41,92,39.31,5.62,06:11:00,18:20:00
1474481106,9/21/2016 12:00:00 AM,08:05:06,458.2,56,30.41,91,351.8,2.25,06:11:00,18:20:00
1474480806,9/21/2016 12:00:00 AM,08:00:06,441.81,56,30.41,90,50.76,3.37,06:11:00,18:20:00
1474480507,9/21/2016 12:00:00 AM,07:55:07,420.73,55,30.41,89,84.26,4.5,06:11:00,18:20:00
1474480204,9/21/2016 12:00:00 AM,07:50:04,398.93,55,30.41,90,115.26,5.62,06:11:00,18:20:00
1474479903,9/21/2016 12:00:00 AM,07:45:03,377.17,54,30.41,92,132.97,2.25,06:11:00,18:20:00
1474479603,9/21/2016 12:00:00 AM,07:40:03,355.49,53,30.41,92,66.4,3.37,06:11:00,18:20:00
1474479304,9/21/2016 12:00:00 AM,07:35:04,332.92,53,30.4,94,83.04,1.12,06:11:00,18:20:00
1474479008,9/21/2016 12:00:00 AM,07:30:08,308.58,52,30.4,96,112.5,2.25,06:11:00,18:20:00
1474478705,9/21/2016 12:00:00 AM,07:25:05,277.96,51,30.4,97,126.1,7.87,06:11:00,18:20:00
1474478405,9/21/2016 12:00:00 AM,07:20:05,247.04,51,30.4,99,122.7,7.87,06:11:00,18:20:00
1474478103,9/21/2016 12:00:00 AM,07:15:03,217.98,50,30.4,100,98.25,7.87,06:11:00,18:20:00
1474477807,9/21/2016 12:00:00 AM,07:10:07,190.77,49,30.4,100,136.84,7.87,06:11:00,18:20:00
1474477506,9/21/2016 12:00:00 AM,07:05:06,151.48,48,30.4,100,98.29,6.75,06:11:00,18:20:00
1474477204,9/21/2016 12:00:00 AM,07:00:04,20.2,47,30.39,100,156.71,2.25,06:11:00,18:20:00
1474476905,9/21/2016 12:00:00 AM,06:55:05,19,47,30.39,100,151.65,2.25,06:11:00,18:20:00
1474476608,9/21/2016 12:00:00 AM,06:50:08,18.19,47,30.39,100,150.01,2.25,06:11:00,18:20:00
1474476303,9/21/2016 12:00:00 AM,06:45:03,17.2,47,30.39,100,135.45,4.5,06:11:00,18:20:00
1474476004,9/21/2016 12:00:00 AM,06:40:04,16.17,47,30.39,100,178.83,5.62,06:11:00,18:20:00
1474475702,9/21/2016 12:00:00 AM,06:35:02,14.9,46,30.39,100,146.94,9,06:11:00,18:20:00
1474475409,9/21/2016 12:00:00 AM,06:30:09,14.25,46,30.39,100,142.19,5.62,06:11:00,18:20:00
1474475104,9/21/2016 12:00:00 AM,06:25:04,16.07,46,30.39,100,151.41,6.75,06:11:00,18:20:00
1474474803,9/21/2016 12:00:00 AM,06:20:03,11.49,46,30.39,100,169.46,9,06:11:00,18:20:00
1474474503,9/21/2016 12:00:00 AM,06:15:03,7.69,46,30.39,100,124.66,2.25,06:11:00,18:20:00
1474474205,9/21/2016 12:00:00 AM,06:10:05,5.52,46,30.39,100,140.85,5.62,06:11:00,18:20:00
1474473906,9/21/2016 12:00:00 AM,06:05:06,3.39,46,30.39,100,166.8,5.62,06:11:00,18:20:00
1474473607,9/21/2016 12:00:00 AM,06:00:07,1.79,46,30.39,100,158.78,6.75,06:11:00,18:20:00
1474473303,9/21/2016 12:00:00 AM,05:55:03,1.24,46,30.39,100,162.04,6.75,06:11:00,18:20:00
1474473003,9/21/2016 12:00:00 AM,05:50:03,1.21,46,30.39,99,141.79,7.87,06:11:00,18:20:00
1474472707,9/21/2016 12:00:00 AM,05:45:07,1.23,46,30.39,99,163.62,6.75,06:11:00,18:20:00
1474472402,9/21/2016 12:00:00 AM,05:40:02,1.21,46,30.39,99,176.75,6.75,06:11:00,18:20:00
1474472103,9/21/2016 12:00:00 AM,05:35:03,1.21,46,30.39,98,136,6.75,06:11:00,18:20:00
1474471804,9/21/2016 12:00:00 AM,05:30:04,1.22,46,30.39,98,169.82,6.75,06:11:00,18:20:00
1474471506,9/21/2016 12:00:00 AM,05:25:06,1.2,47,30.39,98,157.24,4.5,06:11:00,18:20:00
1474471203,9/21/2016 12:00:00 AM,05:20:03,1.24,47,30.39,98,143.45,3.37,06:11:00,18:20:00
1474470905,9/21/2016 12:00:00 AM,05:15:05,1.21,47,30.38,97,139.12,6.75,06:11:00,18:20:00
1474470607,9/21/2016 12:00:00 AM,05:10:07,1.19,46,30.38,96,165.25,5.62,06:11:00,18:20:00
1474470305,9/21/2016 12:00:00 AM,05:05:05,1.23,46,30.38,94,136.36,4.5,06:11:00,18:20:00
1474470003,9/21/2016 12:00:00 AM,05:00:03,1.23,46,30.38,94,187.76,3.37,06:11:00,18:20:00
1474469704,9/21/2016 12:00:00 AM,04:55:04,1.21,46,30.38,95,166.49,6.75,06:11:00,18:20:00
1474469402,9/21/2016 12:00:00 AM,04:50:02,1.25,46,30.38,95,140.7,9,06:11:00,18:20:00
1474469105,9/21/2016 12:00:00 AM,04:45:05,1.2,46,30.38,94,160.6,4.5,06:11:00,18:20:00
1474468805,9/21/2016 12:00:00 AM,04:40:05,1.24,46,30.37,92,148.74,7.87,06:11:00,18:20:00
1474468507,9/21/2016 12:00:00 AM,04:35:07,1.22,46,30.37,90,172.24,7.87,06:11:00,18:20:00
1474468205,9/21/2016 12:00:00 AM,04:30:05,1.25,45,30.37,88,138.52,12.37,06:11:00,18:20:00
1474467904,9/21/2016 12:00:00 AM,04:25:04,1.2,45,30.37,85,144.88,11.25,06:11:00,18:20:00
1474467605,9/21/2016 12:00:00 AM,04:20:05,1.21,45,30.37,84,172.54,5.62,06:11:00,18:20:00
1474467304,9/21/2016 12:00:00 AM,04:15:04,1.25,45,30.37,84,146.45,5.62,06:11:00,18:20:00
1474467004,9/21/2016 12:00:00 AM,04:10:04,1.23,45,30.37,82,157.61,4.5,06:11:00,18:20:00
1474466704,9/21/2016 12:00:00 AM,04:05:04,1.2,45,30.37,79,144.69,5.62,06:11:00,18:20:00
1474466405,9/21/2016 12:00:00 AM,04:00:05,1.23,45,30.37,79,169.06,6.75,06:11:00,18:20:00
1474466105,9/21/2016 12:00:00 AM,03:55:05,1.21,45,30.37,80,160.5,7.87,06:11:00,18:20:00
1474465803,9/21/2016 12:00:00 AM,03:50:03,1.2,45,30.37,84,132.85,6.75,06:11:00,18:20:00
1474465513,9/21/2016 12:00:00 AM,03:45:13,1.21,45,30.37,90,160.58,6.75,06:11:00,18:20:00
1474465204,9/21/2016 12:00:00 AM,03:40:04,1.18,45,30.37,92,172.86,7.87,06:11:00,18:20:00
1474464906,9/21/2016 12:00:00 AM,03:35:06,1.19,45,30.37,92,167.58,6.75,06:11:00,18:20:00
1474464606,9/21/2016 12:00:00 AM,03:30:06,1.19,45,30.38,90,139.29,10.12,06:11:00,18:20:00
1474464307,9/21/2016 12:00:00 AM,03:25:07,1.2,45,30.38,91,172.1,7.87,06:11:00,18:20:00
1474464004,9/21/2016 12:00:00 AM,03:20:04,1.24,45,30.38,92,110.13,7.87,06:11:00,18:20:00
1474463709,9/21/2016 12:00:00 AM,03:15:09,1.21,44,30.38,90,151.24,9,06:11:00,18:20:00
1474463405,9/21/2016 12:00:00 AM,03:10:05,1.22,44,30.38,89,194.43,4.5,06:11:00,18:20:00
1474463105,9/21/2016 12:00:00 AM,03:05:05,1.2,44,30.38,88,173.94,5.62,06:11:00,18:20:00
1474462805,9/21/2016 12:00:00 AM,03:00:05,1.23,44,30.38,85,155.71,4.5,06:11:00,18:20:00
1474462503,9/21/2016 12:00:00 AM,02:55:03,1.19,44,30.38,85,169.32,5.62,06:11:00,18:20:00
1474462202,9/21/2016 12:00:00 AM,02:50:02,1.23,44,30.38,87,124.7,5.62,06:11:00,18:20:00
1474461904,9/21/2016 12:00:00 AM,02:45:04,1.23,44,30.38,77,147.21,5.62,06:11:00,18:20:00
1474461605,9/21/2016 12:00:00 AM,02:40:05,1.18,44,30.38,80,132.75,5.62,06:11:00,18:20:00
1474461303,9/21/2016 12:00:00 AM,02:35:03,1.24,43,30.38,78,137.71,5.62,06:11:00,18:20:00
1474461007,9/21/2016 12:00:00 AM,02:30:07,1.21,43,30.38,77,153.82,5.62,06:11:00,18:20:00
1474460713,9/21/2016 12:00:00 AM,02:25:13,1.16,43,30.38,79,172.37,5.62,06:11:00,18:20:00
1474460404,9/21/2016 12:00:00 AM,02:20:04,1.24,43,30.38,81,147.44,6.75,06:11:00,18:20:00
1474460105,9/21/2016 12:00:00 AM,02:15:05,1.2,43,30.39,78,169.8,5.62,06:11:00,18:20:00
1474459805,9/21/2016 12:00:00 AM,02:10:05,1.22,43,30.39,76,160.15,5.62,06:11:00,18:20:00
1474459503,9/21/2016 12:00:00 AM,02:05:03,1.21,43,30.39,76,172.86,4.5,06:11:00,18:20:00
1474459204,9/21/2016 12:00:00 AM,02:00:04,1.2,44,30.39,74,160.88,4.5,06:11:00,18:20:00
1474458905,9/21/2016 12:00:00 AM,01:55:05,1.22,44,30.39,70,163.38,5.62,06:11:00,18:20:00
1474458605,9/21/2016 12:00:00 AM,01:50:05,1.24,44,30.39,70,156.99,4.5,06:11:00,18:20:00
1474458304,9/21/2016 12:00:00 AM,01:45:04,1.23,44,30.39,72,150.52,2.25,06:11:00,18:20:00
1474458004,9/21/2016 12:00:00 AM,01:40:04,1.23,45,30.39,73,149.46,1.12,06:11:00,18:20:00
1474457705,9/21/2016 12:00:00 AM,01:35:05,1.2,45,30.39,73,151.05,4.5,06:11:00,18:20:00
1474457405,9/21/2016 12:00:00 AM,01:30:05,1.21,45,30.39,73,159.07,3.37,06:11:00,18:20:00
1474457103,9/21/2016 12:00:00 AM,01:25:03,1.22,45,30.39,75,177.7,4.5,06:11:00,18:20:00
1474456805,9/21/2016 12:00:00 AM,01:20:05,1.22,46,30.39,77,162.14,5.62,06:11:00,18:20:00
1474456505,9/21/2016 12:00:00 AM,01:15:05,1.23,46,30.39,80,157.08,3.37,06:11:00,18:20:00
1474456205,9/21/2016 12:00:00 AM,01:10:05,1.21,46,30.39,82,136.73,4.5,06:11:00,18:20:00
1474455904,9/21/2016 12:00:00 AM,01:05:04,1.24,46,30.39,93,129.41,3.37,06:11:00,18:20:00
1474455604,9/21/2016 12:00:00 AM,01:00:04,1.22,46,30.39,100,111.09,4.5,06:11:00,18:20:00
1474455305,9/21/2016 12:00:00 AM,00:55:05,1.21,47,30.39,101,147.78,4.5,06:11:00,18:20:00
1474454705,9/21/2016 12:00:00 AM,00:45:05,1.2,47,30.39,101,129.19,3.37,06:11:00,18:20:00
1474454406,9/21/2016 12:00:00 AM,00:40:06,1.18,47,30.39,101,135.7,5.62,06:11:00,18:20:00
1474454109,9/21/2016 12:00:00 AM,00:35:09,1.24,48,30.4,101,154.86,2.25,06:11:00,18:20:00
1474453803,9/21/2016 12:00:00 AM,00:30:03,1.26,48,30.39,101,112.53,1.12,06:11:00,18:20:00
1474453503,9/21/2016 12:00:00 AM,00:25:03,1.21,48,30.4,101,35.09,4.5,06:11:00,18:20:00
1474453203,9/21/2016 12:00:00 AM,00:20:03,1.2,47,30.4,101,102.14,3.37,06:11:00,18:20:00
1474452607,9/21/2016 12:00:00 AM,00:10:07,1.22,48,30.4,101,154.35,3.37,06:11:00,18:20:00
1474452319,9/21/2016 12:00:00 AM,00:05:19,1.2,48,30.4,101,164.01,4.5,06:11:00,18:20:00
1474452005,9/21/2016 12:00:00 AM,00:00:05,1.2,48,30.4,101,150.08,4.5,06:11:00,18:20:00
1474451706,9/20/2016 12:00:00 AM,23:55:06,1.2,49,30.41,101,108.35,3.37,06:11:00,18:21:00
1474451406,9/20/2016 12:00:00 AM,23:50:06,1.22,49,30.41,101,142.48,7.87,06:11:00,18:21:00
1474451109,9/20/2016 12:00:00 AM,23:45:09,1.24,49,30.41,101,75.25,2.25,06:11:00,18:21:00
1474450802,9/20/2016 12:00:00 AM,23:40:02,1.26,49,30.41,101,82.03,3.37,06:11:00,18:21:00
1474450504,9/20/2016 12:00:00 AM,23:35:04,1.24,49,30.41,101,108.28,3.37,06:11:00,18:21:00
1474450207,9/20/2016 12:00:00 AM,23:30:07,1.19,49,30.41,101,79.03,3.37,06:11:00,18:21:00
1474449905,9/20/2016 12:00:00 AM,23:25:05,1.24,49,30.41,101,90.41,1.12,06:11:00,18:21:00
1474449604,9/20/2016 12:00:00 AM,23:20:04,1.23,49,30.41,101,81.61,5.62,06:11:00,18:21:00
1474449303,9/20/2016 12:00:00 AM,23:15:03,1.22,49,30.42,100,126.03,4.5,06:11:00,18:21:00
1474449007,9/20/2016 12:00:00 AM,23:10:07,1.24,49,30.41,100,148.53,1.12,06:11:00,18:21:00
1474448703,9/20/2016 12:00:00 AM,23:05:03,1.27,49,30.41,100,67.13,2.25,06:11:00,18:21:00
1474448403,9/20/2016 12:00:00 AM,23:00:03,1.28,50,30.41,100,57.52,2.25,06:11:00,18:21:00
1474448103,9/20/2016 12:00:00 AM,22:55:03,1.21,50,30.41,100,113.12,1.12,06:11:00,18:21:00
1474447808,9/20/2016 12:00:00 AM,22:50:08,1.23,50,30.42,100,137.88,1.12,06:11:00,18:21:00
1474447505,9/20/2016 12:00:00 AM,22:45:05,1.2,50,30.42,100,107.54,2.25,06:11:00,18:21:00
1474447203,9/20/2016 12:00:00 AM,22:40:03,1.24,50,30.42,100,91.16,3.37,06:11:00,18:21:00
1474446905,9/20/2016 12:00:00 AM,22:35:05,1.22,50,30.42,100,131.25,6.75,06:11:00,18:21:00
1474446619,9/20/2016 12:00:00 AM,22:30:19,1.23,50,30.42,100,148.07,3.37,06:11:00,18:21:00
1474446305,9/20/2016 12:00:00 AM,22:25:05,1.19,50,30.42,100,181.98,5.62,06:11:00,18:21:00
1474446009,9/20/2016 12:00:00 AM,22:20:09,1.23,50,30.42,100,103.7,1.12,06:11:00,18:21:00
1474445704,9/20/2016 12:00:00 AM,22:15:04,1.23,50,30.42,100,143.44,7.87,06:11:00,18:21:00
1474445405,9/20/2016 12:00:00 AM,22:10:05,1.24,50,30.42,100,112.54,4.5,06:11:00,18:21:00
1474445104,9/20/2016 12:00:00 AM,22:05:04,1.23,50,30.43,100,119.64,2.25,06:11:00,18:21:00
1474444804,9/20/2016 12:00:00 AM,22:00:04,1.24,50,30.43,100,133.19,5.62,06:11:00,18:21:00
1474444503,9/20/2016 12:00:00 AM,21:55:03,1.23,50,30.43,100,114.71,5.62,06:11:00,18:21:00
1474444204,9/20/2016 12:00:00 AM,21:50:04,1.23,50,30.43,100,132.83,4.5,06:11:00,18:21:00
1474443904,9/20/2016 12:00:00 AM,21:45:04,1.25,50,30.43,100,127,5.62,06:11:00,18:21:00
1474443608,9/20/2016 12:00:00 AM,21:40:08,1.23,50,30.43,100,144.84,2.25,06:11:00,18:21:00
1474443304,9/20/2016 12:00:00 AM,21:35:04,1.24,50,30.43,100,161.8,6.75,06:11:00,18:21:00
1474443006,9/20/2016 12:00:00 AM,21:30:06,1.23,50,30.43,100,146.62,3.37,06:11:00,18:21:00
1474442704,9/20/2016 12:00:00 AM,21:25:04,1.23,50,30.43,99,120.88,7.87,06:11:00,18:21:00
1474442407,9/20/2016 12:00:00 AM,21:20:07,1.23,50,30.43,99,154.51,3.37,06:11:00,18:21:00
1474442106,9/20/2016 12:00:00 AM,21:15:06,1.24,50,30.43,99,136.24,3.37,06:11:00,18:21:00
1474441805,9/20/2016 12:00:00 AM,21:10:05,1.22,50,30.43,99,69.83,2.25,06:11:00,18:21:00
1474441504,9/20/2016 12:00:00 AM,21:05:04,1.22,50,30.42,98,138.15,3.37,06:11:00,18:21:00
1474441205,9/20/2016 12:00:00 AM,21:00:05,1.27,49,30.42,99,125.42,5.62,06:11:00,18:21:00
1474440904,9/20/2016 12:00:00 AM,20:55:04,1.25,49,30.42,99,125.94,4.5,06:11:00,18:21:00
1474440603,9/20/2016 12:00:00 AM,20:50:03,1.23,48,30.42,99,170.03,5.62,06:11:00,18:21:00
1474440305,9/20/2016 12:00:00 AM,20:45:05,1.2,48,30.42,100,108.94,3.37,06:11:00,18:21:00
1474440009,9/20/2016 12:00:00 AM,20:40:09,1.21,48,30.42,101,150.82,3.37,06:11:00,18:21:00
1474439704,9/20/2016 12:00:00 AM,20:35:04,1.23,49,30.42,101,146.55,6.75,06:11:00,18:21:00
1474439405,9/20/2016 12:00:00 AM,20:30:05,1.22,49,30.42,101,140.39,6.75,06:11:00,18:21:00
1474439103,9/20/2016 12:00:00 AM,20:25:03,1.23,49,30.42,101,67.84,3.37,06:11:00,18:21:00
1474438805,9/20/2016 12:00:00 AM,20:20:05,1.27,49,30.42,101,74.91,3.37,06:11:00,18:21:00
1474438503,9/20/2016 12:00:00 AM,20:15:03,1.25,50,30.41,101,79.33,4.5,06:11:00,18:21:00
1474438203,9/20/2016 12:00:00 AM,20:10:03,1.24,50,30.41,101,161.93,2.25,06:11:00,18:21:00
1474437905,9/20/2016 12:00:00 AM,20:05:05,1.23,50,30.41,101,99.63,4.5,06:11:00,18:21:00
1474437605,9/20/2016 12:00:00 AM,20:00:05,1.23,50,30.41,101,17.74,7.87,06:11:00,18:21:00
1474437308,9/20/2016 12:00:00 AM,19:55:08,1.22,50,30.41,101,55.65,5.62,06:11:00,18:21:00
1474437005,9/20/2016 12:00:00 AM,19:50:05,1.2,50,30.41,101,95.46,1.12,06:11:00,18:21:00
1474436704,9/20/2016 12:00:00 AM,19:45:04,1.25,50,30.4,101,30.31,5.62,06:11:00,18:21:00
1474436401,9/20/2016 12:00:00 AM,19:40:01,1.2,50,30.4,101,102.21,4.5,06:11:00,18:21:00
1474436106,9/20/2016 12:00:00 AM,19:35:06,1.24,51,30.4,101,56.35,3.37,06:11:00,18:21:00
1474435808,9/20/2016 12:00:00 AM,19:30:08,1.22,51,30.4,101,29.77,5.62,06:11:00,18:21:00
1474435509,9/20/2016 12:00:00 AM,19:25:09,1.25,51,30.4,101,26.08,3.37,06:11:00,18:21:00
1474435205,9/20/2016 12:00:00 AM,19:20:05,1.21,51,30.39,101,80.65,3.37,06:11:00,18:21:00
1474434904,9/20/2016 12:00:00 AM,19:15:04,1.24,51,30.39,101,75.22,5.62,06:11:00,18:21:00
1474434604,9/20/2016 12:00:00 AM,19:10:04,1.2,51,30.4,101,68.76,3.37,06:11:00,18:21:00
1474434304,9/20/2016 12:00:00 AM,19:05:04,1.21,51,30.39,101,82.89,3.37,06:11:00,18:21:00
1474434006,9/20/2016 12:00:00 AM,19:00:06,1.22,51,30.39,101,93.17,2.25,06:11:00,18:21:00
1474433712,9/20/2016 12:00:00 AM,18:55:12,1.23,51,30.39,101,115.62,3.37,06:11:00,18:21:00
1474433406,9/20/2016 12:00:00 AM,18:50:06,1.21,51,30.39,101,116.11,2.25,06:11:00,18:21:00
1474433106,9/20/2016 12:00:00 AM,18:45:06,1.23,51,30.39,101,120.8,3.37,06:11:00,18:21:00
1474432805,9/20/2016 12:00:00 AM,18:40:05,1.23,50,30.39,101,124.25,3.37,06:11:00,18:21:00
1474432503,9/20/2016 12:00:00 AM,18:35:03,1.2,50,30.39,100,126.55,3.37,06:11:00,18:21:00
1474432205,9/20/2016 12:00:00 AM,18:30:05,1.29,50,30.39,100,108.78,2.25,06:11:00,18:21:00
1474431902,9/20/2016 12:00:00 AM,18:25:02,2.12,50,30.39,100,67.57,2.25,06:11:00,18:21:00
1474431606,9/20/2016 12:00:00 AM,18:20:06,3.43,50,30.39,100,89.52,3.37,06:11:00,18:21:00
1474431302,9/20/2016 12:00:00 AM,18:15:02,4.94,50,30.39,100,58.31,1.12,06:11:00,18:21:00
1474431004,9/20/2016 12:00:00 AM,18:10:04,7.33,50,30.39,100,59.22,2.25,06:11:00,18:21:00
1474430705,9/20/2016 12:00:00 AM,18:05:05,12.67,50,30.39,99,67.14,4.5,06:11:00,18:21:00
1474430406,9/20/2016 12:00:00 AM,18:00:06,15.42,50,30.38,99,72.17,1.12,06:11:00,18:21:00
1474430107,9/20/2016 12:00:00 AM,17:55:07,26.22,51,30.38,99,80.59,5.62,06:11:00,18:21:00
1474429808,9/20/2016 12:00:00 AM,17:50:08,34.62,51,30.38,99,86.49,2.25,06:11:00,18:21:00
1474429504,9/20/2016 12:00:00 AM,17:45:04,34.05,52,30.38,99,60.41,4.5,06:11:00,18:21:00
1474429205,9/20/2016 12:00:00 AM,17:40:05,30.18,52,30.38,99,56.76,5.62,06:11:00,18:21:00
1474428915,9/20/2016 12:00:00 AM,17:35:15,50.32,53,30.38,99,27.71,5.62,06:11:00,18:21:00
1474428651,9/20/2016 12:00:00 AM,17:30:51,52.4,53,30.38,98,41.06,3.37,06:11:00,18:21:00
1474428309,9/20/2016 12:00:00 AM,17:25:09,57.32,53,30.38,98,38.82,4.5,06:11:00,18:21:00
1474427708,9/20/2016 12:00:00 AM,17:15:08,68.11,54,30.38,97,47.21,3.37,06:11:00,18:21:00
1474427403,9/20/2016 12:00:00 AM,17:10:03,57.5,54,30.38,97,27.56,2.25,06:11:00,18:21:00
1474427105,9/20/2016 12:00:00 AM,17:05:05,184.28,55,30.38,97,27.12,4.5,06:11:00,18:21:00
1474426805,9/20/2016 12:00:00 AM,17:00:05,107.21,55,30.38,96,10.23,3.37,06:11:00,18:21:00
1474426506,9/20/2016 12:00:00 AM,16:55:06,110.11,55,30.38,96,9.65,4.5,06:11:00,18:21:00
1474426202,9/20/2016 12:00:00 AM,16:50:02,166.69,55,30.38,95,13.5,0,06:11:00,18:21:00
1474425907,9/20/2016 12:00:00 AM,16:45:07,130.4,55,30.38,95,44.52,4.5,06:11:00,18:21:00
1474425603,9/20/2016 12:00:00 AM,16:40:03,241.97,55,30.38,95,0.18,3.37,06:11:00,18:21:00
1474425302,9/20/2016 12:00:00 AM,16:35:02,132.49,55,30.38,94,11.34,4.5,06:11:00,18:21:00
