UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1474839619,9/25/2016 12:00:00 AM,11:40:19,1037.95,64,30.48,41,359.92,4.5,06:12:00,18:16:00
1474839321,9/25/2016 12:00:00 AM,11:35:21,1032.16,64,30.49,40,40.91,3.37,06:12:00,18:16:00
1474839020,9/25/2016 12:00:00 AM,11:30:20,1027.8,64,30.49,38,29.43,4.5,06:12:00,18:16:00
1474838720,9/25/2016 12:00:00 AM,11:25:20,1021.06,64,30.49,37,11.87,7.87,06:12:00,18:16:00
1474838420,9/25/2016 12:00:00 AM,11:20:20,1015.44,64,30.49,34,28.23,6.75,06:12:00,18:16:00
1474838120,9/25/2016 12:00:00 AM,11:15:20,1008.94,64,30.49,35,0.11,6.75,06:12:00,18:16:00
1474837822,9/25/2016 12:00:00 AM,11:10:22,1001.91,64,30.49,30,0.12,6.75,06:12:00,18:16:00
1474837523,9/25/2016 12:00:00 AM,11:05:23,993.59,64,30.49,26,41.3,5.62,06:12:00,18:16:00
1474837221,9/25/2016 12:00:00 AM,11:00:21,987.84,64,30.49,26,36.17,7.87,06:12:00,18:16:00
1474836921,9/25/2016 12:00:00 AM,10:55:21,979.52,64,30.49,31,37.96,6.75,06:12:00,18:16:00
1474836619,9/25/2016 12:00:00 AM,10:50:19,971.51,64,30.49,29,30.24,5.62,06:12:00,18:16:00
1474836322,9/25/2016 12:00:00 AM,10:45:22,961.76,64,30.49,30,34.17,4.5,06:12:00,18:16:00
1474836021,9/25/2016 12:00:00 AM,10:40:21,953.33,64,30.49,28,0.11,2.25,06:12:00,18:16:00
1474835720,9/25/2016 12:00:00 AM,10:35:20,944.63,64,30.5,28,10.87,4.5,06:12:00,18:16:00
1474835421,9/25/2016 12:00:00 AM,10:30:21,936.17,64,30.5,26,353.2,5.62,06:12:00,18:16:00
1474835121,9/25/2016 12:00:00 AM,10:25:21,922.72,64,30.5,28,9.71,3.37,06:12:00,18:16:00
1474834820,9/25/2016 12:00:00 AM,10:20:20,912.15,64,30.5,26,53.87,4.5,06:12:00,18:16:00
1474834521,9/25/2016 12:00:00 AM,10:15:21,901.12,63,30.5,27,67.37,2.25,06:12:00,18:16:00
1474834221,9/25/2016 12:00:00 AM,10:10:21,887.45,63,30.5,29,9.78,5.62,06:12:00,18:16:00
1474833923,9/25/2016 12:00:00 AM,10:05:23,874.91,63,30.5,29,16.46,5.62,06:12:00,18:16:00
1474833620,9/25/2016 12:00:00 AM,10:00:20,861.94,63,30.5,27,50.47,7.87,06:12:00,18:16:00
1474833321,9/25/2016 12:00:00 AM,09:55:21,848.96,63,30.5,27,46.66,10.12,06:12:00,18:16:00
1474833020,9/25/2016 12:00:00 AM,09:50:20,835.11,63,30.5,30,29.96,7.87,06:12:00,18:16:00
1474832723,9/25/2016 12:00:00 AM,09:45:23,823.07,63,30.5,26,75.91,6.75,06:12:00,18:16:00
1474832424,9/25/2016 12:00:00 AM,09:40:24,806.76,63,30.5,27,4.62,6.75,06:12:00,18:16:00
1474832126,9/25/2016 12:00:00 AM,09:35:26,791.91,63,30.49,26,84.51,3.37,06:12:00,18:16:00
1474831820,9/25/2016 12:00:00 AM,09:30:20,777.13,63,30.49,26,73.88,5.62,06:12:00,18:16:00
1474831523,9/25/2016 12:00:00 AM,09:25:23,763.7,63,30.49,25,77.68,3.37,06:12:00,18:16:00
1474831222,9/25/2016 12:00:00 AM,09:20:22,746.84,63,30.49,27,35.59,5.62,06:12:00,18:16:00
1474830924,9/25/2016 12:00:00 AM,09:15:24,731.54,63,30.49,26,79.28,4.5,06:12:00,18:16:00
1474830628,9/25/2016 12:00:00 AM,09:10:28,714.1,63,30.5,26,25.13,5.62,06:12:00,18:16:00
1474830320,9/25/2016 12:00:00 AM,09:05:20,694.88,63,30.49,27,12.06,1.12,06:12:00,18:16:00
1474830021,9/25/2016 12:00:00 AM,09:00:21,675.9,63,30.49,26,89.87,3.37,06:12:00,18:16:00
1474829722,9/25/2016 12:00:00 AM,08:55:22,656.64,62,30.49,26,97.36,2.25,06:12:00,18:16:00
1474829423,9/25/2016 12:00:00 AM,08:50:23,635.72,62,30.49,26,0.12,3.37,06:12:00,18:16:00
1474829122,9/25/2016 12:00:00 AM,08:45:22,624.78,62,30.49,27,88.65,2.25,06:12:00,18:16:00
1474828822,9/25/2016 12:00:00 AM,08:40:22,599.61,62,30.49,26,124.04,4.5,06:12:00,18:16:00
1474828522,9/25/2016 12:00:00 AM,08:35:22,586.82,62,30.49,28,86.95,4.5,06:12:00,18:16:00
1474828225,9/25/2016 12:00:00 AM,08:30:25,566.79,62,30.48,28,74.32,4.5,06:12:00,18:16:00
1474827918,9/25/2016 12:00:00 AM,08:25:18,535.82,62,30.48,29,57.63,2.25,06:12:00,18:16:00
1474827625,9/25/2016 12:00:00 AM,08:20:25,496.98,62,30.48,29,57.26,9,06:12:00,18:16:00
1474827320,9/25/2016 12:00:00 AM,08:15:20,501.14,62,30.48,28,111.17,2.25,06:12:00,18:16:00
1474827020,9/25/2016 12:00:00 AM,08:10:20,467.46,61,30.48,29,112.6,2.25,06:12:00,18:16:00
1474826719,9/25/2016 12:00:00 AM,08:05:19,452.32,61,30.48,30,121.41,6.75,06:12:00,18:16:00
1474826429,9/25/2016 12:00:00 AM,08:00:29,432.46,61,30.48,33,144.56,2.25,06:12:00,18:16:00
1474826119,9/25/2016 12:00:00 AM,07:55:19,412.23,60,30.48,33,135.83,4.5,06:12:00,18:16:00
1474825820,9/25/2016 12:00:00 AM,07:50:20,385.29,59,30.47,34,127.86,2.25,06:12:00,18:16:00
1474825524,9/25/2016 12:00:00 AM,07:45:24,359.17,58,30.47,34,119.32,4.5,06:12:00,18:16:00
1474825219,9/25/2016 12:00:00 AM,07:40:19,348.16,57,30.47,43,149.16,4.5,06:12:00,18:16:00
1474824922,9/25/2016 12:00:00 AM,07:35:22,320.98,56,30.47,44,129.03,2.25,06:12:00,18:16:00
1474824623,9/25/2016 12:00:00 AM,07:30:23,305.52,54,30.47,51,159.56,2.25,06:12:00,18:16:00
1474824343,9/25/2016 12:00:00 AM,07:25:43,282.13,54,30.47,52,161.39,4.5,06:12:00,18:16:00
1474824021,9/25/2016 12:00:00 AM,07:20:21,255.63,53,30.47,56,156.9,5.62,06:12:00,18:16:00
1474823727,9/25/2016 12:00:00 AM,07:15:27,229.25,51,30.47,57,136.42,4.5,06:12:00,18:16:00
1474823423,9/25/2016 12:00:00 AM,07:10:23,199.3,50,30.47,61,158.71,4.5,06:12:00,18:16:00
1474823122,9/25/2016 12:00:00 AM,07:05:22,29.71,49,30.47,59,147.93,5.62,06:12:00,18:16:00
1474822822,9/25/2016 12:00:00 AM,07:00:22,27.34,48,30.47,64,155.28,6.75,06:12:00,18:16:00
1474822519,9/25/2016 12:00:00 AM,06:55:19,25.88,48,30.47,68,184.78,5.62,06:12:00,18:16:00
1474822222,9/25/2016 12:00:00 AM,06:50:22,24.39,48,30.46,68,175.66,5.62,06:12:00,18:16:00
1474821921,9/25/2016 12:00:00 AM,06:45:21,22.95,48,30.46,69,180.7,6.75,06:12:00,18:16:00
1474821621,9/25/2016 12:00:00 AM,06:40:21,21.2,47,30.46,69,187.35,7.87,06:12:00,18:16:00
1474821321,9/25/2016 12:00:00 AM,06:35:21,19.34,47,30.46,69,188.6,6.75,06:12:00,18:16:00
1474821022,9/25/2016 12:00:00 AM,06:30:22,17.21,47,30.46,68,162.57,6.75,06:12:00,18:16:00
1474820724,9/25/2016 12:00:00 AM,06:25:24,14.89,47,30.46,66,185.74,5.62,06:12:00,18:16:00
1474820421,9/25/2016 12:00:00 AM,06:20:21,11.89,47,30.46,66,185.93,6.75,06:12:00,18:16:00
1474820119,9/25/2016 12:00:00 AM,06:15:19,9,47,30.46,64,188.75,9,06:12:00,18:16:00
1474819821,9/25/2016 12:00:00 AM,06:10:21,6.35,47,30.46,64,184.2,4.5,06:12:00,18:16:00
1474819520,9/25/2016 12:00:00 AM,06:05:20,3.9,46,30.46,65,188.94,7.87,06:12:00,18:16:00
1474819220,9/25/2016 12:00:00 AM,06:00:20,2.01,46,30.46,65,188.07,10.12,06:12:00,18:16:00
1474818920,9/25/2016 12:00:00 AM,05:55:20,1.22,46,30.46,64,183.02,10.12,06:12:00,18:16:00
1474818621,9/25/2016 12:00:00 AM,05:50:21,1.25,46,30.46,64,182.63,10.12,06:12:00,18:16:00
1474818320,9/25/2016 12:00:00 AM,05:45:20,1.23,46,30.46,64,183.26,7.87,06:12:00,18:16:00
1474818021,9/25/2016 12:00:00 AM,05:40:21,1.19,46,30.46,63,175.82,7.87,06:12:00,18:16:00
1474817720,9/25/2016 12:00:00 AM,05:35:20,1.24,47,30.46,64,183.5,7.87,06:12:00,18:16:00
1474817422,9/25/2016 12:00:00 AM,05:30:22,1.22,47,30.46,62,183.92,10.12,06:12:00,18:16:00
1474817123,9/25/2016 12:00:00 AM,05:25:23,1.23,47,30.45,62,180.29,7.87,06:12:00,18:16:00
1474816825,9/25/2016 12:00:00 AM,05:20:25,1.2,46,30.45,62,178.86,7.87,06:12:00,18:16:00
1474816522,9/25/2016 12:00:00 AM,05:15:22,1.25,47,30.45,65,179.25,6.75,06:12:00,18:16:00
1474816230,9/25/2016 12:00:00 AM,05:10:30,1.28,47,30.45,62,181.77,7.87,06:12:00,18:16:00
1474815924,9/25/2016 12:00:00 AM,05:05:24,1.24,47,30.45,63,178.65,11.25,06:12:00,18:16:00
1474815622,9/25/2016 12:00:00 AM,05:00:22,1.23,47,30.45,62,181.8,7.87,06:12:00,18:16:00
1474815319,9/25/2016 12:00:00 AM,04:55:19,1.24,47,30.45,61,177.96,6.75,06:12:00,18:16:00
1474815024,9/25/2016 12:00:00 AM,04:50:24,1.22,47,30.45,61,176.98,7.87,06:12:00,18:16:00
1474814725,9/25/2016 12:00:00 AM,04:45:25,1.21,47,30.45,60,186.59,7.87,06:12:00,18:16:00
1474814422,9/25/2016 12:00:00 AM,04:40:22,1.25,47,30.45,60,178.78,6.75,06:12:00,18:16:00
1474814121,9/25/2016 12:00:00 AM,04:35:21,1.22,47,30.45,61,182.15,7.87,06:12:00,18:16:00
1474813819,9/25/2016 12:00:00 AM,04:30:19,1.24,47,30.45,60,175.29,6.75,06:12:00,18:16:00
1474813520,9/25/2016 12:00:00 AM,04:25:20,1.24,47,30.45,60,175.5,6.75,06:12:00,18:16:00
1474813224,9/25/2016 12:00:00 AM,04:20:24,1.22,47,30.45,61,182.15,9,06:12:00,18:16:00
1474812921,9/25/2016 12:00:00 AM,04:15:21,1.22,47,30.45,60,175.09,6.75,06:12:00,18:16:00
1474812621,9/25/2016 12:00:00 AM,04:10:21,1.23,47,30.45,62,177.67,7.87,06:12:00,18:16:00
1474812330,9/25/2016 12:00:00 AM,04:05:30,1.2,47,30.45,61,179.66,6.75,06:12:00,18:16:00
1474812021,9/25/2016 12:00:00 AM,04:00:21,1.22,47,30.45,61,177.18,9,06:12:00,18:16:00
1474811726,9/25/2016 12:00:00 AM,03:55:26,1.19,47,30.45,63,174.77,5.62,06:12:00,18:16:00
1474811419,9/25/2016 12:00:00 AM,03:50:19,1.23,47,30.45,62,181.25,7.87,06:12:00,18:16:00
1474811118,9/25/2016 12:00:00 AM,03:45:18,1.27,47,30.45,62,186.54,9,06:12:00,18:16:00
1474810819,9/25/2016 12:00:00 AM,03:40:19,1.24,47,30.45,64,185.04,7.87,06:12:00,18:16:00
1474810522,9/25/2016 12:00:00 AM,03:35:22,1.24,47,30.45,64,181.16,7.87,06:12:00,18:16:00
1474810221,9/25/2016 12:00:00 AM,03:30:21,1.24,47,30.45,66,184.59,7.87,06:12:00,18:16:00
1474809929,9/25/2016 12:00:00 AM,03:25:29,1.22,47,30.45,65,171.01,5.62,06:12:00,18:16:00
1474809621,9/25/2016 12:00:00 AM,03:20:21,1.22,47,30.45,66,180.07,9,06:12:00,18:16:00
1474809321,9/25/2016 12:00:00 AM,03:15:21,1.26,47,30.45,67,180.78,9,06:12:00,18:16:00
1474809028,9/25/2016 12:00:00 AM,03:10:28,1.26,47,30.45,67,181.57,9,06:12:00,18:16:00
1474808718,9/25/2016 12:00:00 AM,03:05:18,1.25,47,30.45,68,182.66,7.87,06:12:00,18:16:00
1474808426,9/25/2016 12:00:00 AM,03:00:26,1.22,47,30.45,69,177.32,7.87,06:12:00,18:16:00
1474808126,9/25/2016 12:00:00 AM,02:55:26,1.22,47,30.45,69,178.56,9,06:12:00,18:16:00
1474807822,9/25/2016 12:00:00 AM,02:50:22,1.23,47,30.45,71,181.67,7.87,06:12:00,18:16:00
1474807524,9/25/2016 12:00:00 AM,02:45:24,1.26,47,30.45,69,181.53,5.62,06:12:00,18:16:00
1474807222,9/25/2016 12:00:00 AM,02:40:22,1.23,47,30.45,73,175.22,6.75,06:12:00,18:16:00
1474806919,9/25/2016 12:00:00 AM,02:35:19,1.24,47,30.45,73,178.82,7.87,06:12:00,18:16:00
1474806620,9/25/2016 12:00:00 AM,02:30:20,1.23,46,30.45,73,182.27,6.75,06:12:00,18:16:00
1474806323,9/25/2016 12:00:00 AM,02:25:23,1.22,46,30.45,74,184.76,7.87,06:12:00,18:16:00
1474806024,9/25/2016 12:00:00 AM,02:20:24,1.19,46,30.46,74,184.99,10.12,06:12:00,18:16:00
1474805720,9/25/2016 12:00:00 AM,02:15:20,1.25,46,30.46,73,188.52,6.75,06:12:00,18:16:00
1474805418,9/25/2016 12:00:00 AM,02:10:18,1.23,46,30.46,73,182.45,5.62,06:12:00,18:16:00
1474805125,9/25/2016 12:00:00 AM,02:05:25,1.22,46,30.46,71,182.24,6.75,06:12:00,18:16:00
1474804821,9/25/2016 12:00:00 AM,02:00:21,1.19,47,30.46,73,168.43,5.62,06:12:00,18:16:00
1474804519,9/25/2016 12:00:00 AM,01:55:19,1.24,47,30.46,74,169.61,5.62,06:12:00,18:16:00
1474804221,9/25/2016 12:00:00 AM,01:50:21,1.19,47,30.46,75,172.22,4.5,06:12:00,18:16:00
1474803922,9/25/2016 12:00:00 AM,01:45:22,1.26,47,30.46,75,183.74,6.75,06:12:00,18:16:00
1474803622,9/25/2016 12:00:00 AM,01:40:22,1.24,47,30.47,75,189.79,7.87,06:12:00,18:16:00
1474803323,9/25/2016 12:00:00 AM,01:35:23,1.23,47,30.46,72,174.55,4.5,06:12:00,18:16:00
1474803020,9/25/2016 12:00:00 AM,01:30:20,1.26,47,30.47,73,174.42,7.87,06:12:00,18:16:00
1474802721,9/25/2016 12:00:00 AM,01:25:21,1.22,47,30.47,73,173.51,5.62,06:12:00,18:16:00
1474802424,9/25/2016 12:00:00 AM,01:20:24,1.22,47,30.47,75,171.9,4.5,06:12:00,18:16:00
1474802121,9/25/2016 12:00:00 AM,01:15:21,1.22,47,30.47,75,177.1,4.5,06:12:00,18:16:00
1474801820,9/25/2016 12:00:00 AM,01:10:20,1.2,47,30.47,76,182.7,7.87,06:12:00,18:16:00
1474801225,9/25/2016 12:00:00 AM,01:00:25,1.19,47,30.47,75,190.65,6.75,06:12:00,18:16:00
1474800621,9/25/2016 12:00:00 AM,00:50:21,1.23,47,30.47,74,175.29,6.75,06:12:00,18:16:00
1474800318,9/25/2016 12:00:00 AM,00:45:18,1.22,47,30.48,74,173.32,4.5,06:12:00,18:16:00
1474800021,9/25/2016 12:00:00 AM,00:40:21,1.24,48,30.48,75,179.2,5.62,06:12:00,18:16:00
1474799724,9/25/2016 12:00:00 AM,00:35:24,1.19,48,30.48,75,175.41,5.62,06:12:00,18:16:00
1474799420,9/25/2016 12:00:00 AM,00:30:20,1.2,48,30.48,73,177.84,6.75,06:12:00,18:16:00
1474799121,9/25/2016 12:00:00 AM,00:25:21,1.2,48,30.48,73,175.5,4.5,06:12:00,18:16:00
1474798222,9/25/2016 12:00:00 AM,00:10:22,1.21,48,30.49,69,159.48,5.62,06:12:00,18:16:00
1474797920,9/25/2016 12:00:00 AM,00:05:20,1.23,48,30.49,74,157.44,5.62,06:12:00,18:16:00
1474797619,9/25/2016 12:00:00 AM,00:00:19,1.23,48,30.48,72,153.45,5.62,06:12:00,18:16:00
1474797320,9/24/2016 12:00:00 AM,23:55:20,1.21,48,30.49,70,169.88,5.62,06:12:00,18:17:00
1474797022,9/24/2016 12:00:00 AM,23:50:22,1.24,48,30.49,71,169.68,4.5,06:12:00,18:17:00
1474796722,9/24/2016 12:00:00 AM,23:45:22,1.24,48,30.49,73,175.24,5.62,06:12:00,18:17:00
1474796421,9/24/2016 12:00:00 AM,23:40:21,1.24,48,30.49,72,171.54,3.37,06:12:00,18:17:00
1474796118,9/24/2016 12:00:00 AM,23:35:18,1.23,48,30.49,74,154.1,4.5,06:12:00,18:17:00
1474795819,9/24/2016 12:00:00 AM,23:30:19,1.25,48,30.49,72,170.77,5.62,06:12:00,18:17:00
1474795524,9/24/2016 12:00:00 AM,23:25:24,1.22,48,30.49,74,185.82,6.75,06:12:00,18:17:00
1474795219,9/24/2016 12:00:00 AM,23:20:19,1.25,48,30.49,72,191.62,5.62,06:12:00,18:17:00
1474794927,9/24/2016 12:00:00 AM,23:15:27,1.21,48,30.49,72,169.84,4.5,06:12:00,18:17:00
1474794624,9/24/2016 12:00:00 AM,23:10:24,1.25,48,30.49,70,177.87,6.75,06:12:00,18:17:00
1474794321,9/24/2016 12:00:00 AM,23:05:21,1.26,48,30.49,73,170.13,5.62,06:12:00,18:17:00
1474794020,9/24/2016 12:00:00 AM,23:00:20,1.22,48,30.5,70,161.39,4.5,06:12:00,18:17:00
1474793720,9/24/2016 12:00:00 AM,22:55:20,1.22,49,30.5,70,152.06,5.62,06:12:00,18:17:00
1474793423,9/24/2016 12:00:00 AM,22:50:23,1.23,49,30.5,71,161.25,4.5,06:12:00,18:17:00
1474793122,9/24/2016 12:00:00 AM,22:45:22,1.25,49,30.5,69,185.29,3.37,06:12:00,18:17:00
1474792821,9/24/2016 12:00:00 AM,22:40:21,1.27,49,30.5,69,170.44,3.37,06:12:00,18:17:00
1474792520,9/24/2016 12:00:00 AM,22:35:20,1.22,49,30.5,70,149.63,7.87,06:12:00,18:17:00
1474792219,9/24/2016 12:00:00 AM,22:30:19,1.2,49,30.5,71,168.43,4.5,06:12:00,18:17:00
1474791922,9/24/2016 12:00:00 AM,22:25:22,1.22,49,30.5,70,164.94,4.5,06:12:00,18:17:00
1474791619,9/24/2016 12:00:00 AM,22:20:19,1.24,49,30.5,71,154.95,5.62,06:12:00,18:17:00
1474791318,9/24/2016 12:00:00 AM,22:15:18,1.24,49,30.5,73,150.91,5.62,06:12:00,18:17:00
1474791023,9/24/2016 12:00:00 AM,22:10:23,1.22,49,30.5,74,169.48,4.5,06:12:00,18:17:00
1474790726,9/24/2016 12:00:00 AM,22:05:26,1.25,49,30.5,73,159.64,4.5,06:12:00,18:17:00
1474790424,9/24/2016 12:00:00 AM,22:00:24,1.21,49,30.51,72,152.72,4.5,06:12:00,18:17:00
1474790124,9/24/2016 12:00:00 AM,21:55:24,1.21,49,30.51,70,172.41,3.37,06:12:00,18:17:00
1474789820,9/24/2016 12:00:00 AM,21:50:20,1.23,49,30.51,72,158.13,4.5,06:12:00,18:17:00
1474789522,9/24/2016 12:00:00 AM,21:45:22,1.25,49,30.5,72,177.73,5.62,06:12:00,18:17:00
1474789222,9/24/2016 12:00:00 AM,21:40:22,1.26,50,30.5,73,168.2,4.5,06:12:00,18:17:00
1474788922,9/24/2016 12:00:00 AM,21:35:22,1.23,50,30.5,73,160.93,4.5,06:12:00,18:17:00
1474788627,9/24/2016 12:00:00 AM,21:30:27,1.22,50,30.5,73,154.97,5.62,06:12:00,18:17:00
1474788322,9/24/2016 12:00:00 AM,21:25:22,1.24,50,30.5,74,166.08,3.37,06:12:00,18:17:00
1474788022,9/24/2016 12:00:00 AM,21:20:22,1.24,50,30.5,76,143.42,5.62,06:12:00,18:17:00
1474787719,9/24/2016 12:00:00 AM,21:15:19,1.24,50,30.5,75,162.42,5.62,06:12:00,18:17:00
1474787420,9/24/2016 12:00:00 AM,21:10:20,1.21,50,30.5,72,160.24,5.62,06:12:00,18:17:00
1474787118,9/24/2016 12:00:00 AM,21:05:18,1.26,50,30.5,73,135.21,3.37,06:12:00,18:17:00
1474786820,9/24/2016 12:00:00 AM,21:00:20,1.21,51,30.5,74,154.75,5.62,06:12:00,18:17:00
1474786521,9/24/2016 12:00:00 AM,20:55:21,1.26,51,30.5,74,163.25,4.5,06:12:00,18:17:00
1474786222,9/24/2016 12:00:00 AM,20:50:22,1.24,51,30.5,77,148.01,4.5,06:12:00,18:17:00
1474785922,9/24/2016 12:00:00 AM,20:45:22,1.25,51,30.5,75,163.29,5.62,06:12:00,18:17:00
1474785620,9/24/2016 12:00:00 AM,20:40:20,1.24,51,30.5,75,167.69,5.62,06:12:00,18:17:00
1474785325,9/24/2016 12:00:00 AM,20:35:25,1.23,51,30.5,74,159.56,3.37,06:12:00,18:17:00
1474785021,9/24/2016 12:00:00 AM,20:30:21,1.23,51,30.49,76,135.06,4.5,06:12:00,18:17:00
1474784718,9/24/2016 12:00:00 AM,20:25:18,1.23,51,30.49,74,160.41,3.37,06:12:00,18:17:00
1474784422,9/24/2016 12:00:00 AM,20:20:22,1.24,51,30.49,72,159.05,3.37,06:12:00,18:17:00
1474784119,9/24/2016 12:00:00 AM,20:15:19,1.26,51,30.49,70,163.7,3.37,06:12:00,18:17:00
1474783820,9/24/2016 12:00:00 AM,20:10:20,1.24,51,30.49,76,156.96,5.62,06:12:00,18:17:00
1474783521,9/24/2016 12:00:00 AM,20:05:21,1.24,51,30.48,79,160.71,5.62,06:12:00,18:17:00
1474783218,9/24/2016 12:00:00 AM,20:00:18,1.27,52,30.48,87,171.23,4.5,06:12:00,18:17:00
1474782919,9/24/2016 12:00:00 AM,19:55:19,1.24,52,30.48,87,165.72,3.37,06:12:00,18:17:00
1474782624,9/24/2016 12:00:00 AM,19:50:24,1.24,52,30.48,87,155.62,4.5,06:12:00,18:17:00
1474782324,9/24/2016 12:00:00 AM,19:45:24,1.23,52,30.48,87,160.72,4.5,06:12:00,18:17:00
1474782021,9/24/2016 12:00:00 AM,19:40:21,1.24,52,30.48,87,151.11,4.5,06:12:00,18:17:00
1474781723,9/24/2016 12:00:00 AM,19:35:23,1.21,53,30.48,87,153.92,4.5,06:12:00,18:17:00
1474781421,9/24/2016 12:00:00 AM,19:30:21,1.23,53,30.48,85,155.29,4.5,06:12:00,18:17:00
1474781119,9/24/2016 12:00:00 AM,19:25:19,1.25,53,30.48,86,148.71,2.25,06:12:00,18:17:00
1474780822,9/24/2016 12:00:00 AM,19:20:22,1.24,54,30.47,85,134.03,0,06:12:00,18:17:00
1474780522,9/24/2016 12:00:00 AM,19:15:22,1.24,54,30.47,84,128.91,4.5,06:12:00,18:17:00
1474780221,9/24/2016 12:00:00 AM,19:10:21,1.23,54,30.47,84,138,2.25,06:12:00,18:17:00
1474779922,9/24/2016 12:00:00 AM,19:05:22,1.28,54,30.47,84,120.96,4.5,06:12:00,18:17:00
1474779622,9/24/2016 12:00:00 AM,19:00:22,1.25,54,30.47,86,144.1,2.25,06:12:00,18:17:00
1474779321,9/24/2016 12:00:00 AM,18:55:21,1.26,54,30.47,87,108.93,4.5,06:12:00,18:17:00
1474779019,9/24/2016 12:00:00 AM,18:50:19,1.26,54,30.47,88,160.54,4.5,06:12:00,18:17:00
1474778721,9/24/2016 12:00:00 AM,18:45:21,1.23,54,30.47,92,103.14,6.75,06:12:00,18:17:00
1474778420,9/24/2016 12:00:00 AM,18:40:20,1.24,54,30.46,95,116.24,4.5,06:12:00,18:17:00
1474778124,9/24/2016 12:00:00 AM,18:35:24,1.28,55,30.46,97,140.86,4.5,06:12:00,18:17:00
1474777821,9/24/2016 12:00:00 AM,18:30:21,1.29,55,30.46,99,91.59,4.5,06:12:00,18:17:00
1474777519,9/24/2016 12:00:00 AM,18:25:19,1.76,55,30.46,98,87.07,3.37,06:12:00,18:17:00
1474777219,9/24/2016 12:00:00 AM,18:20:19,2.92,56,30.46,98,91.72,2.25,06:12:00,18:17:00
1474776918,9/24/2016 12:00:00 AM,18:15:18,4.14,56,30.46,98,75.24,2.25,06:12:00,18:17:00
1474776624,9/24/2016 12:00:00 AM,18:10:24,5.49,56,30.46,98,73.96,0,06:12:00,18:17:00
1474776340,9/24/2016 12:00:00 AM,18:05:40,10.33,56,30.46,97,73.96,2.25,06:12:00,18:17:00
1474776024,9/24/2016 12:00:00 AM,18:00:24,11.23,56,30.45,97,73.96,1.12,06:12:00,18:17:00
1474775722,9/24/2016 12:00:00 AM,17:55:22,15.14,56,30.45,96,73.17,1.12,06:12:00,18:17:00
1474775424,9/24/2016 12:00:00 AM,17:50:24,17.74,56,30.45,96,128.97,0,06:12:00,18:17:00
1474775119,9/24/2016 12:00:00 AM,17:45:19,30.36,56,30.45,96,128.97,1.12,06:12:00,18:17:00
1474774823,9/24/2016 12:00:00 AM,17:40:23,19.71,57,30.45,96,129.6,3.37,06:12:00,18:17:00
1474774519,9/24/2016 12:00:00 AM,17:35:19,19.19,57,30.45,96,55.34,1.12,06:12:00,18:17:00
1474774221,9/24/2016 12:00:00 AM,17:30:21,32.02,57,30.45,96,122.73,2.25,06:12:00,18:17:00
1474773919,9/24/2016 12:00:00 AM,17:25:19,25.48,57,30.45,96,122.02,3.37,06:12:00,18:17:00
1474773624,9/24/2016 12:00:00 AM,17:20:24,26.76,57,30.45,96,71.28,4.5,06:12:00,18:17:00
1474773318,9/24/2016 12:00:00 AM,17:15:18,56.1,57,30.45,97,120.03,3.37,06:12:00,18:17:00
1474773021,9/24/2016 12:00:00 AM,17:10:21,35.5,57,30.45,96,67.32,1.12,06:12:00,18:17:00
1474772720,9/24/2016 12:00:00 AM,17:05:20,42.67,57,30.45,95,22.84,2.25,06:12:00,18:17:00
1474772422,9/24/2016 12:00:00 AM,17:00:22,50.46,57,30.45,95,27.74,1.12,06:12:00,18:17:00
1474772121,9/24/2016 12:00:00 AM,16:55:21,145.68,57,30.44,95,40.68,2.25,06:12:00,18:17:00
